CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,HOUSING_PSA,JURISDICTION_CODE,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PATROL_BORO,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,STATION_NAME,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
516312500,75,BROOKLYN,11/20/2019,16:00:00,11/20/2019,16:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO BKLYN NORTH,349,"LARCENY,PETIT OF LICENSE PLATE",RESIDENCE-HOUSE,01/06/2020,,,,,,18-24,ASIAN / PACIFIC ISLANDER,M,1021352,186150,40.67754597100002,-73.866239835,"(40.67754597100002, -73.866239835)"
639239358,24,MANHATTAN,11/20/2019,23:00:00,11/20/2019,23:03:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO MAN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,01/02/2020,,65+,WHITE,F,,45-64,WHITE,M,991335,227977,40.79242568700005,-73.97441425999993,"(40.79242568700005, -73.97441425999993)"
868754141,48,BRONX,11/20/2019,17:00:00,11/20/2019,18:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BRONX,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",RESIDENCE - APT. HOUSE,01/04/2020,,,,,,45-64,UNKNOWN,F,1017192,246565,40.84338592900008,-73.88094158099993,"(40.84338592900008, -73.88094158099993)"
896225105,84,BROOKLYN,11/20/2019,09:00:00,01/08/2020,11:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,353,MISDEMEANOR,INSIDE,UNAUTHORIZED USE OF A VEHICLE,,PATROL BORO BKLYN NORTH,462,UNAUTHORIZED USE VEHICLE 3,COMMERCIAL BUILDING,01/08/2020,,25-44,WHITE,M,,UNKNOWN,UNKNOWN,D,986703,190681,40.690059943000044,-73.99115613499998,"(40.690059943000044, -73.99115613499998)"
571789041,41,BRONX,11/20/2019,10:00:00,01/03/2020,13:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,,PATROL BORO BRONX,349,"LARCENY,PETIT OF LICENSE PLATE",STREET,01/03/2020,,UNKNOWN,UNKNOWN,M,,45-64,WHITE HISPANIC,M,1013775,238190,40.820411060000026,-73.89332824199995,"(40.820411060000026, -73.89332824199995)"
396170110,77,BROOKLYN,11/20/2019,00:01:00,01/18/2020,23:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,351,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BKLYN NORTH,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",BEAUTY & NAIL SALON,01/19/2020,,,,,,UNKNOWN,UNKNOWN,D,1003508,185056,40.67459999000005,-73.93057482199998,"(40.67459999000005, -73.93057482199998)"
750041744,105,QUEENS,11/20/2019,05:15:00,01/16/2020,03:23:00,COMPLETED,,,0,N.Y. POLICE DEPT,353,MISDEMEANOR,FRONT OF,UNAUTHORIZED USE OF A VEHICLE,,PATROL BORO QUEENS SOUTH,462,UNAUTHORIZED USE VEHICLE 3,RESIDENCE-HOUSE,01/16/2020,,25-44,BLACK,M,,45-64,ASIAN / PACIFIC ISLANDER,M,1058071,179725,40.65968080500005,-73.73393000199997,"(40.65968080500005, -73.73393000199997)"
736774850,14,MANHATTAN,11/20/2019,15:30:00,12/17/2019,12:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",COMMERCIAL BUILDING,01/16/2020,,25-44,BLACK,F,,25-44,BLACK,F,986685,215375,40.75783900300007,-73.99121211099998,"(40.75783900300007, -73.99121211099998)"
880010750,77,BROOKLYN,11/20/2019,00:01:00,01/18/2020,23:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,351,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BKLYN NORTH,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",DRY CLEANER/LAUNDRY,01/19/2020,,,,,,UNKNOWN,UNKNOWN,D,1002671,184137,40.67207932200006,-73.933594784,"(40.67207932200006, -73.933594784)"
688083821,108,QUEENS,11/20/2019,17:00:00,11/20/2019,17:05:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO QUEENS NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,01/22/2020,,25-44,WHITE,M,,45-64,WHITE HISPANIC,F,1009845,211540,40.74727619400005,-73.90762876999997,"(40.74727619400005, -73.90762876999997)"
857604871,94,BROOKLYN,11/20/2019,00:01:00,01/21/2020,00:01:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN NORTH,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",RESIDENCE - APT. HOUSE,01/21/2020,,,,,,25-44,ASIAN / PACIFIC ISLANDER,F,994565,201621,40.72008200000005,-73.962789677,"(40.72008200000005, -73.962789677)"
394807123,9,MANHATTAN,11/20/2019,08:00:00,01/24/2020,16:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",,01/27/2020,,<18,BLACK,U,,<18,BLACK HISPANIC,F,989120,205071,40.72955608700005,-73.98243023199996,"(40.72955608700005, -73.98243023199996)"
566804365,107,QUEENS,11/20/2019,00:01:00,01/20/2020,11:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO QUEENS SOUTH,313,"LARCENY,PETIT BY FALSE PROMISE",RESIDENCE - APT. HOUSE,01/26/2020,,,,,,25-44,WHITE HISPANIC,F,1034800,203685,40.72560876500006,-73.81762507499997,"(40.72560876500006, -73.81762507499997)"
523361711,105,QUEENS,11/20/2019,12:00:00,01/10/2020,15:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO QUEENS SOUTH,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",RESIDENCE-HOUSE,01/24/2020,,,,,,65+,BLACK,M,1058315,178309,40.655792176000034,-73.73306611399995,"(40.655792176000034, -73.73306611399995)"
717046722,50,BRONX,11/20/2019,12:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO BRONX,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,01/21/2020,,,,,,45-64,BLACK HISPANIC,M,1011106,258521,40.87622214700008,-73.90288984499993,"(40.87622214700008, -73.90288984499993)"
441404621,47,BRONX,11/20/2019,14:40:00,11/20/2019,14:43:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO BRONX,349,"LARCENY,PETIT OF LICENSE PLATE",COMMERCIAL BUILDING,01/22/2020,,,,,,45-64,WHITE HISPANIC,F,1028592,258644,40.876489219000064,-73.83965956299994,"(40.876489219000064, -73.83965956299994)"
411870170,50,BRONX,11/20/2019,23:30:00,01/21/2020,23:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,359,MISDEMEANOR,INSIDE,OFFENSES AGAINST PUBLIC ADMINI,,PATROL BORO BRONX,748,"CONTEMPT,CRIMINAL",RESIDENCE - APT. HOUSE,01/31/2020,,18-24,WHITE,M,,18-24,WHITE HISPANIC,F,1009283,259008,40.87756417000002,-73.90948000899994,"(40.87756417000002, -73.90948000899994)"
805247308,28,MANHATTAN,11/20/2019,09:00:00,11/20/2019,09:05:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO MAN NORTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,01/31/2020,,UNKNOWN,UNKNOWN,U,,25-44,WHITE HISPANIC,F,996960,232156,40.803889605000045,-73.95409189299994,"(40.803889605000045, -73.95409189299994)"
592129548,110,QUEENS,11/20/2019,20:00:00,11/20/2019,20:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO QUEENS NORTH,437,"LARCENY,GRAND BY FALSE PROMISE-IN PERSON CONTACT",RESIDENCE - APT. HOUSE,01/31/2020,,25-44,WHITE HISPANIC,M,,25-44,WHITE HISPANIC,F,1024668,210749,40.74504977600003,-73.85413720999998,"(40.74504977600003, -73.85413720999998)"
262340624,62,BROOKLYN,11/20/2019,00:01:00,01/30/2020,20:44:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BKLYN SOUTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE-HOUSE,01/30/2020,,25-44,WHITE,F,,25-44,UNKNOWN,M,991266,161442,40.60980278900007,-73.97473275399994,"(40.60980278900007, -73.97473275399994)"
569418726,112,QUEENS,11/20/2019,12:00:00,02/08/2020,12:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO QUEENS NORTH,338,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - APT. HOUSE,02/10/2020,,,,,,65+,WHITE,M,1021286,203781,40.72593916300008,-73.86638082299999,"(40.72593916300008, -73.86638082299999)"
565996382,40,BRONX,11/20/2019,12:00:00,02/11/2020,11:58:00,COMPLETED,MITCHEL,818,2,N.Y. HOUSING POLICE,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,02/11/2020,,UNKNOWN,UNKNOWN,U,,25-44,BLACK HISPANIC,F,1005273,233479,40.80750500700003,-73.92406052799998,"(40.80750500700003, -73.92406052799998)"
497895550,67,BROOKLYN,11/20/2019,10:00:00,11/20/2019,10:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,,PATROL BORO BKLYN SOUTH,349,"LARCENY,PETIT OF LICENSE PLATE",STREET,02/14/2020,,UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,1003890,172805,40.640972850000026,-73.92923335999996,"(40.640972850000026, -73.92923335999996)"
582719103,113,QUEENS,11/20/2019,10:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO QUEENS SOUTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,02/11/2020,,,,,,25-44,BLACK,F,1045612,182598,40.66766163600005,-73.77880934999997,"(40.66766163600005, -73.77880934999997)"
618359859,78,BROOKLYN,11/20/2019,19:00:00,02/14/2020,14:05:00,COMPLETED,WYCKOFF GARDENS,295,2,N.Y. HOUSING POLICE,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BKLYN SOUTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - PUBLIC HOUSING,02/14/2020,,,,,,25-44,UNKNOWN,F,988789,188205,40.68326306500006,-73.98363586399995,"(40.68326306500006, -73.98363586399995)"
645061122,105,QUEENS,11/20/2019,12:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,340,MISDEMEANOR,INSIDE,FRAUDS,,PATROL BORO QUEENS SOUTH,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",RESIDENCE-HOUSE,02/28/2020,,UNKNOWN,UNKNOWN,U,,25-44,UNKNOWN,M,1065474,211469,40.746745341000064,-73.70686484699996,"(40.746745341000064, -73.70686484699996)"
795760702,83,BROOKLYN,11/20/2019,09:00:00,12/09/2019,12:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,PATROL BORO BKLYN NORTH,157,RAPE 1,RESIDENCE - APT. HOUSE,03/04/2020,,18-24,WHITE HISPANIC,M,,<18,WHITE HISPANIC,F,1006965,193571,40.697963515000026,-73.91808336199995,"(40.697963515000026, -73.91808336199995)"
243989871,6,MANHATTAN,11/20/2019,15:00:00,11/28/2019,16:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO MAN SOUTH,175,"SEXUAL ABUSE 3,2",CLOTHING/BOUTIQUE,03/02/2020,,<18,BLACK HISPANIC,M,,<18,WHITE HISPANIC,F,982752,206772,40.734226128000046,-74.00540668899998,"(40.734226128000046, -74.00540668899998)"
186279389,13,MANHATTAN,11/20/2019,11:00:00,03/10/2020,13:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,,PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",STREET,03/10/2020,,25-44,BLACK,F,,45-64,BLACK,F,986961,210445,40.74430731600006,-73.99021785199994,"(40.74430731600006, -73.99021785199994)"
904856160,30,MANHATTAN,11/20/2019,12:00:00,12/18/2019,15:40:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO MAN NORTH,338,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - APT. HOUSE,03/27/2020,,UNKNOWN,UNKNOWN,U,,25-44,WHITE HISPANIC,M,998057,239703,40.82460236600008,-73.95011391699995,"(40.82460236600008, -73.95011391699995)"
594176958,122,STATEN ISLAND,11/21/2019,23:59:00,12/31/2019,18:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,340,MISDEMEANOR,INSIDE,FRAUDS,,PATROL BORO STATEN ISLAND,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",RESIDENCE-HOUSE,01/01/2020,,,,,,45-64,WHITE,F,954801,148466,40.57414012800007,-74.10600776499997,"(40.57414012800007, -74.10600776499997)"
574452939,84,BROOKLYN,11/21/2019,15:35:00,,,COMPLETED,,,1,N.Y. TRANSIT POLICE,121,FELONY,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BKLYN NORTH,273,"TAMPERING 1,CRIMINAL",TRANSIT - NYC SUBWAY,01/06/2020,JAY STREET-BOROUGH HALL,18-24,BLACK,M,30,UNKNOWN,UNKNOWN,E,987772,191476,40.69224167400005,-73.987300996,"(40.69224167400005, -73.987300996)"
651600139,10,MANHATTAN,11/21/2019,23:14:00,12/31/2019,23:09:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN SOUTH,407,"LARCENY,GRAND BY DISHONEST EMP",DRUG STORE,01/02/2020,,18-24,BLACK HISPANIC,M,,UNKNOWN,UNKNOWN,D,984233,210020,40.74314121200007,-74.000062798,"(40.74314121200007, -74.000062798)"
862497282,79,BROOKLYN,11/21/2019,21:00:00,11/21/2019,21:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BKLYN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,01/04/2020,,UNKNOWN,BLACK,M,,45-64,BLACK,F,997244,190273,40.68893087900005,-73.95314697599997,"(40.68893087900005, -73.95314697599997)"
474557176,63,BROOKLYN,11/21/2019,18:30:00,11/21/2019,18:31:00,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BKLYN SOUTH,101,ASSAULT 3,RESIDENCE-HOUSE,01/05/2020,,UNKNOWN,WHITE HISPANIC,U,,25-44,WHITE,M,1000769,166556,40.62382703900005,-73.94049443499993,"(40.62382703900005, -73.94049443499993)"
829957032,102,QUEENS,11/21/2019,10:00:00,11/22/2019,10:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,,PATROL BORO QUEENS SOUTH,353,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE",RESIDENCE - APT. HOUSE,01/11/2020,,UNKNOWN,UNKNOWN,U,,25-44,ASIAN / PACIFIC ISLANDER,F,1031414,190787,40.69022556600004,-73.82993153599993,"(40.69022556600004, -73.82993153599993)"
273206216,113,QUEENS,11/21/2019,08:00:00,11/29/2019,16:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO QUEENS SOUTH,418,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",PUBLIC BUILDING,01/15/2020,,,,,,25-44,BLACK,F,1043836,184168,40.67198305400007,-73.785197408,"(40.67198305400007, -73.785197408)"
550093771,47,BRONX,11/21/2019,12:00:00,11/25/2019,12:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BRONX,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",RESIDENCE - APT. HOUSE,01/13/2020,,,,,,65+,BLACK,F,1023889,266681,40.89857060600008,-73.85661813899996,"(40.89857060600008, -73.85661813899996)"
484341201,62,BROOKLYN,11/21/2019,16:01:00,11/25/2019,18:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN SOUTH,458,"LARCENY,GRAND FROM RESIDENCE/BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",RESIDENCE - APT. HOUSE,01/21/2020,,UNKNOWN,UNKNOWN,U,,25-44,ASIAN / PACIFIC ISLANDER,M,985474,160483,40.60717322200002,-73.99559327999998,"(40.60717322200002, -73.99559327999998)"
978585760,47,BRONX,11/21/2019,05:30:00,,,ATTEMPTED,,,0,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,,PATROL BORO BRONX,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE-HOUSE,01/23/2020,,UNKNOWN,BLACK,M,,45-64,BLACK,M,1026387,262634,40.88745131300004,-73.84760778699997,"(40.88745131300004, -73.84760778699997)"
577857244,102,QUEENS,11/21/2019,13:22:00,11/21/2019,18:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,,PATROL BORO QUEENS SOUTH,353,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE",RESIDENCE-HOUSE,01/23/2020,,UNKNOWN,UNKNOWN,U,,45-64,WHITE HISPANIC,M,1035966,191851,40.693120567000044,-73.81350923999997,"(40.693120567000044, -73.81350923999997)"
920541295,13,MANHATTAN,11/21/2019,12:30:00,11/21/2019,13:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO MAN SOUTH,113,"MENACING,UNCLASSIFIED",STREET,01/29/2020,,UNKNOWN,BLACK,F,,25-44,WHITE HISPANIC,M,986755,208205,40.73815913300007,-73.99096210999993,"(40.73815913300007, -73.99096210999993)"
236461142,70,BROOKLYN,11/21/2019,19:35:00,11/21/2019,19:35:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,,PETIT LARCENY,,PATROL BORO BKLYN SOUTH,321,"LARCENY,PETIT FROM AUTO",OTHER,01/23/2020,,,,,,45-64,BLACK,F,992551,173812,40.64375473300004,-73.97008951299993,"(40.64375473300004, -73.97008951299993)"
687475051,42,BRONX,11/21/2019,13:00:00,,,COMPLETED,EAGLE AVENUE-EAST 163RD STREET,783,2,N.Y. HOUSING POLICE,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BRONX,639,AGGRAVATED HARASSMENT 2,RESIDENCE - PUBLIC HOUSING,01/28/2020,,25-44,WHITE,F,,25-44,WHITE,F,1009691,239131,40.82300654400007,-73.90808006999998,"(40.82300654400007, -73.90808006999998)"
290080422,63,BROOKLYN,11/21/2019,13:00:00,11/21/2019,14:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO BKLYN SOUTH,321,"LARCENY,PETIT FROM AUTO",STREET,02/06/2020,,,,,,25-44,BLACK,M,1004431,170801,40.63547108300003,-73.92728998999998,"(40.63547108300003, -73.92728998999998)"
282767762,41,BRONX,11/21/2019,09:15:00,11/21/2019,09:30:00,COMPLETED,,,72,DEPT OF CORRECTIONS,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,PATROL BORO BRONX,779,"PUBLIC ADMINISTRATION,UNCLASSI",OTHER,02/11/2020,,25-44,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,E,1016268,227533,40.791151867000046,-73.884371919,"(40.791151867000046, -73.884371919)"
498009613,7,MANHATTAN,11/21/2019,10:51:00,11/21/2019,10:52:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,121,FELONY,,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO MAN SOUTH,273,"TAMPERING 1,CRIMINAL",TRANSIT - NYC SUBWAY,02/13/2020,EAST BROADWAY,25-44,BLACK,M,4,UNKNOWN,UNKNOWN,E,986967,199425,40.71406010100003,-73.99020064699994,"(40.71406010100003, -73.99020064699994)"
585506120,42,BRONX,11/21/2019,05:30:00,11/21/2019,05:42:00,COMPLETED,MORRIS II,826,2,N.Y. HOUSING POLICE,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BRONX,639,AGGRAVATED HARASSMENT 2,RESIDENCE - PUBLIC HOUSING,02/17/2020,,25-44,BLACK,M,,25-44,BLACK,F,1010896,244231,40.837001024000074,-73.90370600899996,"(40.837001024000074, -73.90370600899996)"
697853231,73,BROOKLYN,11/21/2019,01:00:00,11/21/2019,01:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,353,MISDEMEANOR,,UNAUTHORIZED USE OF A VEHICLE,,PATROL BORO BKLYN NORTH,462,UNAUTHORIZED USE VEHICLE 3,STREET,02/21/2020,,UNKNOWN,BLACK,M,,UNKNOWN,UNKNOWN,D,1009685,183886,40.67137301200007,-73.90831067399995,"(40.67137301200007, -73.90831067399995)"
336492402,114,QUEENS,11/21/2019,00:01:00,11/27/2019,20:26:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,FRONT OF,THEFT-FRAUD,,PATROL BORO QUEENS NORTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,03/07/2020,,UNKNOWN,UNKNOWN,U,,45-64,WHITE HISPANIC,M,1010978,220825,40.77275777700004,-73.90350284799997,"(40.77275777700004, -73.90350284799997)"
892339367,40,BRONX,11/21/2019,00:00:00,03/02/2020,10:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,340,MISDEMEANOR,INSIDE,FRAUDS,,PATROL BORO BRONX,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",RESIDENCE - APT. HOUSE,03/02/2020,,UNKNOWN,UNKNOWN,U,,45-64,BLACK HISPANIC,M,1005710,233682,40.80806113500005,-73.92248131399998,"(40.80806113500005, -73.92248131399998)"
561611511,43,BRONX,11/21/2019,00:01:00,,,COMPLETED,MONROE,911,2,N.Y. HOUSING POLICE,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BRONX,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",RESIDENCE - PUBLIC HOUSING,02/28/2020,,,,,,25-44,BLACK HISPANIC,M,1021543,239271,40.823348717000044,-73.86525665199997,"(40.823348717000044, -73.86525665199997)"
148838042,75,BROOKLYN,11/21/2019,09:00:00,11/25/2019,12:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN NORTH,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",RESIDENCE-HOUSE,03/12/2020,,,,,,25-44,BLACK,M,1021100,180554,40.66218726900007,-73.867178944,"(40.66218726900007, -73.867178944)"
242616809,14,MANHATTAN,11/21/2019,08:00:00,02/12/2020,16:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN SOUTH,407,"LARCENY,GRAND BY DISHONEST EMP",COMMERCIAL BUILDING,03/12/2020,,25-44,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,D,988590,213119,40.751646125000036,-73.98433730999993,"(40.751646125000036, -73.98433730999993)"
342061878,45,BRONX,11/22/2019,13:00:00,11/22/2019,13:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,,PATROL BORO BRONX,321,"LARCENY,PETIT FROM AUTO",STREET,01/01/2020,,,,,,45-64,BLACK,F,1030808,256337,40.870145811000036,-73.83166249599998,"(40.870145811000036, -73.83166249599998)"
303610450,78,BROOKLYN,11/22/2019,12:00:00,01/10/2020,14:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BKLYN SOUTH,639,AGGRAVATED HARASSMENT 2,SMALL MERCHANT,01/10/2020,,UNKNOWN,UNKNOWN,U,,25-44,BLACK HISPANIC,F,991207,187227,40.68057710700003,-73.97491866099993,"(40.68057710700003, -73.97491866099993)"
946083517,115,QUEENS,11/22/2019,15:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,353,MISDEMEANOR,INSIDE,UNAUTHORIZED USE OF A VEHICLE,,PATROL BORO QUEENS NORTH,462,UNAUTHORIZED USE VEHICLE 3,COMMERCIAL BUILDING,01/07/2020,,18-24,ASIAN / PACIFIC ISLANDER,M,,UNKNOWN,UNKNOWN,D,1017010,218901,40.767456606000046,-73.88173435499994,"(40.767456606000046, -73.88173435499994)"
837532470,75,BROOKLYN,11/22/2019,09:00:00,12/02/2019,17:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN NORTH,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",RESTAURANT/DINER,01/05/2020,,,,,,45-64,WHITE HISPANIC,M,1020754,176733,40.65170090400005,-73.86844675099996,"(40.65170090400005, -73.86844675099996)"
633124165,115,QUEENS,11/22/2019,12:00:00,11/25/2019,18:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO QUEENS NORTH,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",RESIDENCE - APT. HOUSE,01/06/2020,,,,,,25-44,ASIAN / PACIFIC ISLANDER,M,1013472,211812,40.74801152400005,-73.89453771099994,"(40.74801152400005, -73.89453771099994)"
